etag	id	date	channel	title	thumb_url	ch_title	tags	duration	view	likes	favorites	comments	topcs
fuQiAohgoHeYL8pTDk23yTictuk	803oLoOp_Dc	2022-10-24T06:30:03Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / [와글와글] ""관광객들, 옷 좀 입어주세요""‥섬나라 쿡제도의 호소 (2022.10.24/뉴스투데이/MBC)"	https://i.ytimg.com/vi/803oLoOp_Dc/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT38S	10794	112.0	0	2.0	NA
clJYxHhejkinBA7q_NTQ_eyVQLw	THJit-_zA1g	2022-10-24T06:00:07Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 스페인 마드리드 도심에서 '양떼 행렬' (2022.10.24/뉴스투데이/MBC)	https://i.ytimg.com/vi/THJit-_zA1g/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT22S	4451	59.0	0	2.0	NA
kwa7l-qVyR7cn1rgXoFa1uX9cgg	SfZ858LHAh0	2022-10-24T05:15:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 이탈리아 유명 성당에서 '알몸 촬영'한 관광객 (2022.10.24/뉴스투데이/MBC)	https://i.ytimg.com/vi/SfZ858LHAh0/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT46S	6442	77.0	0	5.0	NA
8ETwYjTWmP-rHs_AU3V3M8kPXrI	biSdCV1xvLc	2022-10-24T04:45:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 인도 중부에서 버스·트럭 3중 충돌 (2022.10.24/뉴스투데이/MBC)	https://i.ytimg.com/vi/biSdCV1xvLc/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT26S	3652	32.0	0	1.0	NA
pNOgJrC0yEyjcF2mGeGeqF6KzHE	2E86ykINjIM	2022-10-24T04:15:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [문화연예 플러스] 가상 아이돌 그룹, 홍대 앞에서 '버스킹' (2022.10.24/뉴스투데이/MBC)	https://i.ytimg.com/vi/2E86ykINjIM/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT41S	4760	45.0	0	8.0	NA
Ebg2zzIHRWE1_Iai8SRsBwQ90K8	UaLqLJ9LQFk	2022-10-24T03:45:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] '부실 급식' 태국 유치원장 징역 385년형 (2022.10.24/뉴스투데이/MBC)	https://i.ytimg.com/vi/UaLqLJ9LQFk/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	4243	76.0	0	17.0	NA
xHlel21P_x1PQxNka_T0T01oxMY	Ml0BchJ82no	2022-10-24T03:15:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / [문화연예 플러스] 이정재 ""스타워즈 촬영 곧 시작"" (2022.10.24/뉴스투데이/MBC)"	https://i.ytimg.com/vi/Ml0BchJ82no/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT29S	4843	65.0	0	6.0	NA
9TSaXWTGYZtFp46fkW1yUzsBbCE	dKPmgM5YWC4	2022-10-24T02:45:02Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 무함마드 사우디 왕세자, 건강이상설 (2022.10.24/뉴스투데이/MBC)	https://i.ytimg.com/vi/dKPmgM5YWC4/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT37S	4457	42.0	0	5.0	NA
72LLuOUz6sbf4aWWo9pcRn2wQq4	ljSwsj3uhpU	2022-10-24T02:15:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [문화연예 플러스] 김연아♥고우림, 비공개 결혼식 사진 공개 (2022.10.24/뉴스투데이/MBC)	https://i.ytimg.com/vi/ljSwsj3uhpU/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT44S	16188	376.0	0	11.0	NA
pnx5zESkMRmQuCI3NdSMLN-B9y4	qkdyJsIKyfw	2022-10-24T01:45:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 옥스퍼드 영어사전 '한복(hanbok)' 단어 등재 (2022.10.24/뉴스투데이/MBC)	https://i.ytimg.com/vi/qkdyJsIKyfw/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT49S	2114	70.0	0	5.0	NA
KEo71YaeBN17hJMfT8ZFteVX98o	2aMGRf_tzxc	2022-10-24T01:15:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 칠레 고속도로에 쏟아진 돈다발 (2022.10.24/뉴스투데이/MBC)	https://i.ytimg.com/vi/2aMGRf_tzxc/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT25S	6976	58.0	0	2.0	NA
QyrA2cEHCmiI1YO7OaHFRVo655s	k617MrypIIg	2022-10-24T00:45:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 'SPC 불매운동' 서울대생 글 시끌시끌 (2022.10.24/뉴스투데이/MBC)	https://i.ytimg.com/vi/k617MrypIIg/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT48S	10494	142.0	0	92.0	NA
GgKHQF6MzJ1OkIWYqS-4XaAfQoE	kL7bIokNrTU	2022-10-24T00:15:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 러시아 전투기 또 주택가로 추락 (2022.10.24/뉴스투데이/MBC)	https://i.ytimg.com/vi/kL7bIokNrTU/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT33S	5643	50.0	0	3.0	NA
YMJaeWkZJK1U5RHqTsL2mKeTs10	hNQmTjNF0EA	2022-10-23T21:14:42Z	UCF4Wxdo3inmxP-Y59wXDsFw	2022년 10월 24일 (월) 오늘의 주요 뉴스 #Shorts	https://i.ytimg.com/vi/hNQmTjNF0EA/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	4234	112.0	0	1.0	NA
uR6qSbzxTXgI3mac_QChMGognkY	Vl29od1OJGU	2022-10-21T22:07:19Z	UCF4Wxdo3inmxP-Y59wXDsFw	2022년 10월 22일 (토) 오늘의 주요 뉴스 #Shorts	https://i.ytimg.com/vi/Vl29od1OJGU/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT51S	13088	297.0	0	53.0	NA
w19VA5IBPDbgkpWrqfjz_LVollg	MgxDbVByOHc	2022-10-21T07:45:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [날씨] 중서부 공기 탁해, 주말에도 온화‥다음 주 반짝 추위 (2022.10.21/뉴스외전/MBC)	https://i.ytimg.com/vi/MgxDbVByOHc/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	3797	62.0	0	0.0	NA
tILACNglx5ltmhUjcWEu1amjcE0	6xhLbgrt8RU	2022-10-21T06:30:02Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 700년 일본 사찰 화장실 문 '산산조각'‥무슨 일? (2022.10.21/뉴스투데이/MBC)	https://i.ytimg.com/vi/6xhLbgrt8RU/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT39S	11006	103.0	0	7.0	NA
dR6KTlGMc1n6bM3jtsrGIuWAm7A	Y0azV7XiQ5w	2022-10-21T06:00:08Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [문화연예 플러스] BTS 지민·슈가, 한국 관광 홍보 영상 참여 (2022.10.21/뉴스투데이/MBC)	https://i.ytimg.com/vi/Y0azV7XiQ5w/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT50S	5901	147.0	0	8.0	NA
jOX_vIbj2ltb0RZOOpN6JeoBDxA	r2_AHFoRxOg	2022-10-21T05:30:09Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 혼자 버스 타는 개 '이클립스' (2022.10.21/뉴스투데이/MBC)	https://i.ytimg.com/vi/r2_AHFoRxOg/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT32S	6348	104.0	0	1.0	NA
U2OaGmhk8VGqpREXfVGuNaW7Pv0	TghaNeLCf74	2022-10-21T04:30:06Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] '다 막아줄 테다' 거미손 로봇 골키퍼 (2022.10.21/뉴스투데이/MBC)	https://i.ytimg.com/vi/TghaNeLCf74/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT57S	7346	107.0	0	2.0	NA
pmJNNDT8fzuxWnQsCJuRZSBT6vI	HzGtM-m2ymI	2022-10-21T03:45:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 영국 백화점, 페인트 공격 받아 (2022.10.21/뉴스투데이/MBC)	https://i.ytimg.com/vi/HzGtM-m2ymI/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT24S	9655	127.0	0	22.0	['https://en.wikipedia.org/wiki/Society']
pLOlAQeATl12GEMoVP5Utw0jTHI	2xEpQkW7mqY	2022-10-21T03:15:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [문화연예 플러스] BTS 진, 콜드플레이 콘서트서 첫 솔로 공연 (2022.10.21/뉴스투데이/MBC)	https://i.ytimg.com/vi/2xEpQkW7mqY/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT28S	9699	264.0	0	1.0	['https://en.wikipedia.org/wiki/Music']
JYPm1KFHVK22KUH9rmFV7Ag9we0	uvq_HSOXGQs	2022-10-21T02:45:02Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 엄마도 옆에 있는데‥대낮에 초등학생 납치 (2022.10.21/뉴스투데이/MBC)	https://i.ytimg.com/vi/uvq_HSOXGQs/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT39S	17332	180.0	0	19.0	NA
OKDlz679owhzvUFJ8UFhZgpTLZ4	NJ4KfLN1ji4	2022-10-21T02:15:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [문화연예 플러스] 박진영 '그루브 백' 댄스로 K팝 팬들 '들썩' (2022.10.21/뉴스투데이/MBC)	https://i.ytimg.com/vi/NJ4KfLN1ji4/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT53S	7246	105.0	0	9.0	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Performing_arts']
f_wEVlLmAqfGD0PdMS_DhK-emc8	RB6zJ7DmFrI	2022-10-21T01:45:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 튀르키예, 3개월 연속 금리 낮춰 (2022.10.21/뉴스투데이/MBC)	https://i.ytimg.com/vi/RB6zJ7DmFrI/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT29S	4490	50.0	0	1.0	NA
EVwjyAYGjZMJwMbhwJby-HQkM6k	Jl3Yx5bDvsU	2022-10-21T00:45:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 미국 고속도로에서 60중 추돌 사고 (2022.10.21/뉴스투데이/MBC)	https://i.ytimg.com/vi/Jl3Yx5bDvsU/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT20S	10143	71.0	0	3.0	NA
WTgofNHVXub_niQEmUtqZJXj0pk	gHMpZOZQ4_A	2022-10-21T00:15:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 팔순 잔치 주인공이 누구길래‥부산 경찰 긴장 (2022.10.21/뉴스투데이/MBC)	https://i.ytimg.com/vi/gHMpZOZQ4_A/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT48S	9181	100.0	0	10.0	NA
n_v6c_DTQ-wHx5AiOzYDUo23hPo	R2vnXLd4xU4	2022-10-20T23:15:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / 영국 트러스 총리 44일 만에 사임‥최단명 불명예 (2022.10.21/뉴스투데이/MBC)	https://i.ytimg.com/vi/R2vnXLd4xU4/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	6094	171.0	0	53.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
_Al7cWYpYvcDEQtfToYSTC4RvA8	Qb_QS2I25_8	2022-10-20T23:00:12Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / 엔·달러 150엔 돌파‥아시아 외환시장 불안 확산 (2022.10.21/뉴스투데이/MBC)	https://i.ytimg.com/vi/Qb_QS2I25_8/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT57S	4065	58.0	0	5.0	NA
e_o0GBAI8tpFs93WLOYdP1-FVJU	X58gKOsxURo	2022-10-20T22:45:03Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / 푸틴, 우크라 점령지에 계엄령‥'총력전' 이후에도 밀리면? (2022.10.20/뉴스데스크/MBC)	https://i.ytimg.com/vi/X58gKOsxURo/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	7893	128.0	0	8.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
HHXZj4VWJOPH7Bhyv01oqXlXTUg	lqLnJrhWHfM	2022-10-20T22:30:05Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [집중취재M] 지붕·철길·주차장·옥상‥태양광이 환영받는 자리 (2022.10.20/뉴스데스크/MBC)	https://i.ytimg.com/vi/lqLnJrhWHfM/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT57S	5174	119.0	0	9.0	NA
VZIaKP4M5qvsEBM6isBomfff6f8	kvGmBX_gSIY	2022-10-20T22:15:04Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / SPC 브랜드가 이렇게 많았나? 28개 브랜드 불매운동 확산 (2022.10.20/뉴스데스크/MBC)	https://i.ytimg.com/vi/kvGmBX_gSIY/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT58S	9536	199.0	0	25.0	NA
Q7fplf7uGMpeZ00pVT-LZuVJJvo	MX0oCxsWYZk	2022-10-20T22:00:19Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / 투자자금 대이동 ""요즘 부자들 자산의 절반은 채권으로"" (2022.10.20/뉴스데스크/MBC)"	https://i.ytimg.com/vi/MX0oCxsWYZk/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT55S	3578	49.0	0	4.0	['https://en.wikipedia.org/wiki/Society']
klxxV2nD1I7lupCPIFwG2hF_eBY	fwLO5aNaE7w	2022-10-20T21:50:31Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / '사망사고' SPC 계열사 공장 압수수색‥대표이사 입건 (2022.10.20/뉴스데스크/MBC)	https://i.ytimg.com/vi/fwLO5aNaE7w/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT50S	2584	76.0	0	10.0	['https://en.wikipedia.org/wiki/Society']
ycL14A4u_5onHXMlS0cvyE27x14	MnuSM89Bnh0	2022-10-20T08:00:07Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [날씨] 이어지는 맑은 날씨에 대기 건조‥밤에는 미세먼지 농도↑ (2022.10.20/뉴스외전/MBC)	https://i.ytimg.com/vi/MnuSM89Bnh0/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT55S	2717	68.0	0	0.0	NA
lBaOZIhoHYumtLL0Sz0DOC12PCw	b-LL7z7qMWc	2022-10-20T06:30:10Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 인도 '타지마할' 상공 수놓은 인간새들의 비행 (2022.10.20/뉴스투데이/MBC)	https://i.ytimg.com/vi/b-LL7z7qMWc/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT48S	7260	71.0	0	1.0	NA
gWKd2Q2Ok_PfwB8t45jUrEXV94w	_gDpd6AGYQ8	2022-10-20T05:45:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] '가슴절제' 앤젤리나 졸리 벽화 등장 (2022.10.20/뉴스투데이/MBC)	https://i.ytimg.com/vi/_gDpd6AGYQ8/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT28S	8673	79.0	0	4.0	NA
EkNJCb74-9huRazBOlxN8CfqiqA	mrYpMAsDteY	2022-10-20T05:15:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 목 착용 헤드폰 '펑'‥중국 남성 봉변 (2022.10.20/뉴스투데이/MBC)	https://i.ytimg.com/vi/mrYpMAsDteY/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT33S	12020	112.0	0	32.0	NA
oaSh8dApg1PVsYc1duQ_RCphttc	lfTFGEmx_i4	2022-10-20T04:45:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 미얀마 교도소 폭발 사건‥8명 사망 (2022.10.20/뉴스투데이/MBC)	https://i.ytimg.com/vi/lfTFGEmx_i4/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT34S	4576	48.0	0	3.0	['https://en.wikipedia.org/wiki/Society']
AoBkKNw3CI5pJ2E0h7VaXo5pvF8	N7V5ZHSBGGU	2022-10-20T04:00:07Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / [와글와글] 선반에서 ""삐약""소리‥브라질 마트서 메추리알 부화 (2022.10.20/뉴스투데이/MBC)"	https://i.ytimg.com/vi/N7V5ZHSBGGU/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT46S	7362	93.0	0	5.0	NA
AsqeHPqhEziFLm8GtotMN-VrrSs	5UzUbeR8u6Q	2022-10-20T03:15:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [문화연예 플러스] 드웨인 존슨의 '블랙 아담' 극장가 히어로 될까? (2022.10.20/뉴스투데이/MBC)	https://i.ytimg.com/vi/5UzUbeR8u6Q/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT36S	3772	33.0	0	1.0	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']
4MtYCk1aHhehUUxiG4NKwYQYqOU	nEgBMye7hP8	2022-10-20T02:45:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 영국 9월 물가상승률 10.1% (2022.10.20/뉴스투데이/MBC)	https://i.ytimg.com/vi/nEgBMye7hP8/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT32S	3397	61.0	0	1.0	NA
e5JcmabkVOftTYoYBqfOL4ll6II	s6nNXXIoc-I	2022-10-20T02:15:04Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [문화연예 플러스] '범 내려온다' 이날치 콘서트 개최 (2022.10.20/뉴스투데이/MBC)	https://i.ytimg.com/vi/s6nNXXIoc-I/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT54S	5627	109.0	0	6.0	NA
iVoNAPOto0PlSIS7bX5ljt7CQJY	X_wJK5yzmG8	2022-10-20T01:45:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / [와글와글] ""무술 덕분에 살았어요"" 일본 등산객, 흑곰 맨손 퇴치 (2022.10.20/뉴스투데이/MBC)"	https://i.ytimg.com/vi/X_wJK5yzmG8/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT44S	12142	135.0	0	17.0	NA
-f_vnZES07mPD5cbQX2RqOJJ0FI	4vRtMF5oZoQ	2022-10-20T01:30:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 전용기 타고 카타르 온 판다 한 쌍 (2022.10.20/뉴스투데이/MBC)	https://i.ytimg.com/vi/4vRtMF5oZoQ/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT36S	5980	46.0	0	13.0	NA
aPtMdgxD7IARXNFx1tD319A11Qw	3nZLzZf-nFM	2022-10-20T01:15:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / [신선한 경제] 실질금리 -1.42%‥""예금하면 사실상 손해"" (2022.10.20/뉴스투데이/MBC)"	https://i.ytimg.com/vi/3nZLzZf-nFM/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT52S	4051	45.0	0	5.0	NA
NVM8yx3jBn2fTesKtdi483GpFpk	UXMzRCabVqo	2022-10-20T00:45:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / [와글와글] ""봉황문양은 중국 양식"" 또 황당 주장 (2022.10.20/뉴스투데이/MBC)"	https://i.ytimg.com/vi/UXMzRCabVqo/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT55S	51087	457.0	0	102.0	NA
